0,1,2,3,4,5,6,7,8,9
Johnny Red,UCePZxjdk--VINqnB6W28ulA,673.0,169949,90,2,True,2008-05-09,,2019-03-01
Johnny Vedmore,UC-Y7ErMaOxrKP_wOMNkzk5g,122.0,8933,43,1,False,2010-03-16,,2021-07-27
Johnny Zero,UCKuHRGMhyKvqm5XceRz7pgA,22850.0,19353013,45,4,True,2010-03-19,,2019-03-01
John Oliver is Not News,UCBFZefhK8GYrtX9kHYzDWGg,48.0,28657,473,0,True,2020-09-01,,2021-03-15
JOHN ŌVERKILL ACKTOURS BEWARE,UCQSbIRYlT9u3zDRTTmZE8mg,,4469,15,0,True,2020-06-16,,2021-03-15
John Ramos,UCTx1tnxe6i5cp2MzzMv2omQ,764.0,651193,141,0,True,2006-08-31,,2021-02-11
johnrehman,UCzFrOKRMD89AmHzl1twjxoQ,2.0,21620,4,0,False,2006-06-14,,2019-03-01
JohnRobinson101,UCe8NfMkWJ27PsBKfOTb8bUw,8533.0,1784885,440,211,False,2012-10-25,2019-06-05,2019-03-01
John Rose,UCtVzqLs8gPbwhFATIk4dyDA,76204.0,6208503,815,3,True,2007-01-03,,2019-03-01
JohnSableFreelance,UCNeURyxjltgzoubgJ3mcakQ,172.0,1282738,7,0,False,2007-05-21,,2019-03-01
John Salapantan,UComdExyUC7cSqEFMouUXzZg,414.0,93527,79,79,False,2016-07-27,2020-09-13,2020-02-23
John Shaffer,UCb8vy0oQJ2zM-dYKvO1EnLw,28.0,6613,49,2,False,2017-06-01,2020-07-02,2019-03-01
John Smith,UCPUhnM7zKInWpBHoOKHA4wg,20.0,1271,16,0,True,2011-10-16,,2021-02-24
John Smith,UCnv2txnOPvrVXZJRfQeKnOQ,6.0,4016,1,1,False,2014-12-25,,2019-03-01
Johnson McJohnson,UCJJtjGpPmh_T8FzloflZX0w,78.0,23581,202,0,False,2014-03-04,,2019-03-01
John Steed,UCn1KimdbXIva-EbENQnfr2w,138.0,22496,38,0,True,2019-02-21,,2020-12-16
John Stossel,UCjo1uN-aM3rmBV46xj7l2KA,257000.0,38389793,451,1,True,2006-11-26,,2019-10-22
john talbot,UC4XjlFMZWMF9iBcXxJwK_Pg,13.0,1146,11,0,False,2019-03-08,,2021-01-10
John Taylor Gatto TV,UC6yksXVurPCX1OtefJJTJzQ,15100.0,1030313,192,0,True,2014-09-23,,2021-03-16
John the Confederate,UC5oYxBEDy2F2tNerCm2NPFQ,128.0,16185,185,10,False,2010-01-10,2019-06-05,2019-03-01
johntheother,UC255AfKquZnQMO0amxdEGWw,22920.0,4341439,516,0,False,2007-01-22,,2019-03-01
John Thomas,UCpHTGWPVUpUCtPusPCtTe7A,5229.0,1430178,31,0,False,2015-02-10,,2019-03-01
John Thor,UCupF8gddCIK6nK5EAHak4wg,20300.0,1956116,342,341,False,2010-10-07,2020-11-14,2020-05-10
johnx2050,UCgcj6qyM6Zr4lTWdsLfmh2w,599.0,1340030,34,1,True,2009-05-27,,2019-03-01
JOJ CEEC,UCEwzX0CbU1pkVrfGghWk6jA,1.0,205,11,1,False,2012-12-20,,2019-03-01
Jo Klar,UC7VFdcopysgo8y_nvRHJ2NQ,1047.0,442856,310,0,True,2013-02-09,,2019-03-01
Jolly Misanthrope,UCV8_fJZJe4GXqPq3bS0f6mw,146.0,32569,182,0,False,2016-04-29,,2019-03-01
Jolson1950,UCogwdAdXcUoGvwmNiDK_rmg,3550.0,4052691,48,0,True,2010-02-14,,2020-09-27
Jonah Wiggin,UCrKVUAJeE5bs9PnG67fHkBA,1591.0,661023,82,1,False,2018-02-03,2020-06-11,2019-03-01
Jonathan Bowden,UCVmzxYd11nRMXvlN4TtFIlA,695.0,56906,3,0,True,2012-11-04,,2020-04-30
Jonathan Bowden Archive,UC_GE_SdPU-irh-2Qp9BgJ7A,0.0,53921,44,0,True,2019-06-22,,2020-06-10
Jonathan Dixon,UCnbT6q4ngOD9zQiw9R2IpBg,51.0,11892,97,1,False,2017-06-08,2021-03-07,2019-03-01
Jonathan Hensley,UCFbEPzrFPMFYRKdByCzTJhw,103.0,165354,43,1,False,2016-11-23,2020-06-11,2019-03-01
Jonathan Jennings,UCwUUIijPzfVdw-i4DzS213g,428.0,193955,123,23,True,2009-07-03,2021-02-27,2019-03-01
Jonathan Muniz,UCe1NcTpIQULHw9xg1mOj-6Q,21.0,923,37,23,False,2018-08-26,2019-06-05,2019-03-01
Jonathan Nilsson,UCgSkF0xEq7w_gOTaMmu3zKQ,35.0,4893,24,0,True,2012-11-17,,2020-09-24
jonathan Thompson,UCBeykXgkCOXvB1WBQO0x7LQ,144.0,146756,18,0,True,2013-04-07,,2020-09-17
jonax64,UCzfk8UHoWuWV0vz3cQXQ__A,1080.0,2286366,15,0,True,2008-01-06,,2020-09-11
JonBownePolitix,UC4RPF4n7WR66FbmsidwP8eg,170.0,3407,44,0,True,2017-08-02,,2020-04-26
Jon Bowne Reports,UC3P0x8HufuxSNkOiH-25ODQ,9060.0,300824,255,0,True,2012-10-25,,2020-04-26
Jon Caprine,UCUSciNqQuD_awRuEkaUG4RA,241.0,5855,25,0,False,2016-09-27,2020-06-11,2019-03-01
Jon D Barnett,UCRecxkcAtayH1rdppKEPCQw,476.0,136322,28,0,True,2009-04-22,,2021-05-09
jon doe,UCVmlKDy6LyG2YGzCbCeBIIw,93.0,7772,18,0,True,2019-02-03,,2019-10-25
Jon Edwards,UC2xzHACcIXhgjavP3r-tn0g,66.0,79403,18,0,True,2008-07-05,,2020-11-23
jon irenicus,UCp1-PvtJ164W4Pfs8iq9oRQ,137.0,59920,58,30,True,2021-01-05,2021-03-29,2021-02-07
Joniversity,UC-WLRFvVmIQ_r-WTnbuKmQA,11892.0,7926933,238,2,False,2008-09-17,,2019-03-01
JonRappoport,UCKq9ouby-VlmvkRx4TKKJdQ,11700.0,246859,22,0,True,2009-10-25,,2021-06-05
Jon Scobie,UCg7O5bd7tWT27kjKPm49kMQ,5250.0,2608307,150,1,True,2011-03-21,,2020-02-24
Jon Steele,UCtcJczZzpyllN4ZVu-gB5vw,23.0,10529,3,1,False,2015-11-07,,2020-01-02
jon vance,UCirXLkLy4oX4YEw_oVBDRXg,72.0,6676,113,1,False,2012-08-14,,2019-03-01
jord,UCA5Dv7SunsokffyTtpuHw5w,0.0,2746,5,1,True,2013-02-14,,2020-04-29
Jorge Guerra,UCLa8S0P-1MuoJ4vtrzBVv4g,112000.0,13979781,213,209,False,2013-07-07,2021-01-27,2019-03-01
JoRiz19141952,UC3nVD9Lbj-_m3SWgaD_MyuQ,51.0,35800,11,0,True,2006-06-17,,2020-09-17
Jørn Hansen,UCZhA1MkD2FuBR6MGIsHiatw,91.0,22299,33,6,False,2017-08-31,2019-06-05,2019-03-01
José Nêumanne Pinto,UCnZOYk5co0M7hA5z1ML_45g,308000.0,28992016,1063,0,False,2008-11-12,,2019-10-18
Joseph A. Camp,UCQaHdlo01G-_LDtUz-NXasQ,0.0,10481,106,0,True,2019-12-30,,2020-10-11
Joseph Bell,UCJ7cvBQI0fCBRD98ecOUb3g,4.0,5148,42,1,True,2019-05-27,,2020-03-11
Joseph Freigeist,UCsVlrmNZJBYtNKIZgrMVI2g,3.0,228,18,18,False,2020-12-15,2021-04-11,2021-01-02
Joseph Holthaus,UCXB8vkSZ4_OYXaEuyWMi8ig,40.0,9158,33,33,False,2016-10-08,2020-02-02,2019-12-30
JOSEPH KORSSIA,UC2NS5B1Mi072xh4Z1RrhYBQ,918.0,1153285,61,0,True,2009-12-03,,2020-11-11
Joseph Retrostein,UChrdqaWPa8MVrLeuNYFsuXQ,2858.0,197708,102,71,False,2017-11-09,2019-06-05,2019-03-01
Jose Raul Bernal,UCFYyenSYUCTyWCl7_jY-W0g,1074.0,740212,138,2,True,2009-06-02,,2019-03-01
Jose Segura,UCoQ46_2HbM_pvnarr2J8wCw,57.0,6309,26,0,False,2015-04-29,,2019-03-01
José Silva 2,UCj5rqk13a4s3zBAdSQ5rjww,131.0,11282,135,0,True,2018-12-19,,2021-03-18
Jose Vega,UCCWGsc0KzAmZJULgPyTwwmQ,620.0,7742,21,0,True,2019-01-20,,2020-12-12
Josh Basili,UCi_ES0cB0PNY4LcS0v0jEjg,1750.0,392618,267,1,False,2009-11-25,2020-09-30,2020-04-25
Josh Bernstein backup channel,UC1cxoHTz7yeQq7rqTUobmvw,18522.0,1845468,547,45,True,2014-01-31,2020-10-22,2020-08-09
Josh Hawley,UCJtRY4WXRxsISuoOlraD1sQ,0.0,1169428,100,0,True,2015-07-23,,2020-11-06
JoshTolley,UCA5hOHgxCuXdQsg99Yd7HFw,157000.0,36809596,968,1,True,2010-06-05,,2020-01-18
Joshua Bonehill,UCJhETXk0fGq4ETJX1PhXMaw,71.0,17814,5,0,True,2014-07-26,,2021-06-04
Joshua Swallow,UCEo8qdpIGdM14RDGmp7CR7g,2.0,217,1,0,False,2012-11-12,,2020-02-25
Joshué Yéshuh,UCU-LJqq6hNgtKRB8lGNWX1g,0.0,29,1,1,False,2018-05-11,2021-03-07,2019-03-01
JosiahRises,UCXu3Qcw018ZNU0qJ3hVn9mQ,171000.0,34068180,1573,9,True,2018-06-04,,2020-11-11
Josie Outlaw,UCldbpfJU_kyRIueXmXvBHdw,35000.0,2097270,14,0,True,2013-09-20,,2020-11-25
Journalism 101,UCsnR02K1sn_lMpB3wu-4dJg,10.0,3766,2,0,True,2017-10-14,,2020-04-30
Journalism In Context,UChFAuwQssA4KhUxzjpxzAow,292.0,12579,3,0,True,2019-12-10,,2021-05-02
Jovan Hutton Pulitzer,UCS9CZqgY4RfKA0IKASzsNDA,,83836,255,5,True,2016-07-12,,2021-07-01
Joyner Lucas,UCUebubwSuTHfHjWJI4gCS9A,4930000.0,1232869642,81,0,False,2013-06-08,,2021-02-21
jozef kotlar,UCqAN9_4dMBR5OMrz_oW2dgw,251.0,218492,12,0,True,2012-11-29,,2020-05-08
JP2MRI Campaign for Cures,UCpkfY-wHoeRRcRZky5Xwihw,73.0,1814,6,0,True,2019-10-19,,2021-03-24
jpbrody,UCQzEozLelQySuI_KRYqTDlg,484.0,217648,40,0,True,2006-07-03,,2021-06-04
jpn7465,UC6cMzgXYcjJ_VX6IGHLWXIw,578.0,481826,42,0,True,2010-10-07,,2020-02-19
jpoe003,UCSLQbXPzvf6d9rgq2FNi1oQ,18.0,277313,9,0,False,2006-03-07,,2020-11-29
jprushton,UCZohZPA4FT641Fvc06mlRIg,111.0,43764,15,0,True,2008-01-17,,2021-03-28
Jreg,UCGSGPehp0RWfca-kENgBJ9Q,221000.0,25502391,292,0,True,2009-04-15,,2020-04-30
JRevRadioArchives,UCPrcQTi0suX6nNS4dzIt-MA,3.0,580,18,1,False,2013-04-23,,2019-03-01
Jrgnj15,UCDIxKtk19BPOZAHdXb0W3LQ,161.0,77769,41,40,False,2011-12-11,2021-02-02,2020-03-08
J S,UCZm0SwHK73O69J-C8DEtQzg,3246.0,846834,50,0,False,2015-08-11,,2019-03-01
J-Sal,UCHsAU26udbWJUKHwB_6pdXg,9103.0,3545152,35,13,False,2011-10-18,2019-07-20,2019-03-01
J'suis pas content TV,UC9NB2nXjNtRabu3YLPB16Hg,195000.0,49536715,498,0,True,2015-01-21,,2019-12-17
jtl39,UCURYO_mi1cALLofHZ8ZzW4Q,20.0,59381,3,0,True,2006-03-07,,2020-09-26
Juaan Drn,UCsboF90XqRwieNvzh1qg99g,9.0,4466,15,0,False,2015-02-16,,2019-03-01
Juan De Dios,UCKNQuqYKhqhX0FvhzylXbxw,71.0,14176,567,14,False,2011-11-10,2020-11-15,2019-03-01
Juan Guerrero quispe,UCdSh9elqjYFUrp_GKa4TD4w,15.0,8680,4,0,False,2009-07-13,,2019-03-01
Juan Martin,UCefo7hmcnXG9r-UKz1Ig5xw,200.0,20368,32,0,True,2010-05-16,,2021-05-09
Judd Weiss,UCSmNniN2l4C2YSs4SPuuUsA,521.0,127234,30,0,True,2007-03-30,,2021-03-28
Judge Larry Britt,UCyFgMDUOMQ6em_79SLPZ9qA,3800.0,1148966,691,155,True,2006-08-27,2020-11-03,2020-05-12
JudiaX,UC3-uDw1dIcnKYhAoQZhY7_Q,203.0,1085105,16,11,False,2006-08-18,2019-08-29,2019-03-01
Judicial Watch,UCGDaOZg2INC0Qg2Z203F1dA,448000.0,73127299,3540,1,True,2006-05-16,,2020-09-27
Jüdisches Forum,UCatposWuNV40_E4ZckKXBZA,3519.0,2461665,303,0,True,2015-10-22,,2019-03-01
juku boxy,UCVD31mTtRh8wHg7KWxYWlWg,17.0,4155,54,1,False,2018-03-14,2019-10-05,2019-03-01
juletomtemormor,UClKCNXP5juKk0Ddkxw5ujNA,46.0,9221,6,0,False,2014-05-26,,2019-03-01
Julia Juls,UCmYv5Lcqeqyf8e9Lsa_-IoA,2980.0,99555,33,2,False,2018-06-20,2020-11-15,2019-03-01
juliano h silva,UC2NGEF_vZij7tMi3p4HfzCg,65.0,16567,43,0,False,2013-01-29,,2019-03-01
Julian Streit,UCAbI3MHUuQpOOjdnuynKRqA,51.0,68654,33,0,False,2009-09-26,,2019-03-01
Julia Sumie,UChYyoo91QpLHMkAyO-ztxug,3280.0,770815,41,2,True,2016-01-12,,2019-03-01
Julius Evola,UCn-MdsPLj7QGFm9t3ysHeGg,109.0,7435,5,0,True,2014-08-05,,2021-02-05
Julius Evola,UCac_zR9nzUX6Zh3S_wXCfmw,,6234,38,0,True,2020-05-21,,2021-02-05
Junge Revolution,UCcjW1lE_JA7VHoqfJ0Hu64Q,2940.0,145578,27,1,True,2019-06-14,,2020-02-25
JUNIOR MACCABEE 2,UCVfu98pWuz0qpV8xEIQphpQ,183.0,22114,135,1,False,2020-05-27,2020-07-13,2020-06-11
Junior Maccabee Outfit,UCJuRmcJiSjVJzBvEEYuvmuQ,60.0,12282,343,1,True,2020-09-24,2020-11-14,2020-10-12
Junior Maccabee Society,UCufJ5pswuF64zgb3bjsqlpw,96.0,11444,126,21,True,2020-10-16,2020-12-15,2020-11-14
Junior Maccabee Turf,UCHVpDxf27hEL9Xj_Pm5wSSg,23.0,1913,114,113,False,2020-12-03,2021-01-26,2020-12-16
Junior Maccabee World,UCUx-3xTqOAKYbS4UMKXrv-g,149.0,15535,221,220,False,2020-07-31,2020-09-20,2020-08-19
Junior Maccabee Zero,UCgP5YKSsKyqFSpi8GRTFuBw,36.0,1494,231,231,False,2021-01-27,2021-04-08,2021-02-03
Junkerz88,UCRIteLzMZRdpQRyrSZ0uS3A,10.0,0,1,1,False,2011-05-20,2020-10-05,2019-03-01
"Jürgen Braun - MdB, AfD - Für Sie im Bundestag",UC8uUoe-Eww3Yy0Q5Y5A-PCw,485.0,73921,55,0,True,2018-12-22,,2021-03-04
just1messenger,UCKPkp5oT7eM58vySUqQiCEQ,2230.0,505743,113,1,True,2012-04-30,,2020-01-10
JustAdamCurtis,UCa1LiBedgAciIiHqBAWEo7Q,14700.0,2218707,19,0,True,2014-05-22,,2020-09-27
justalittlebiased,UCWZqZzdIKZ8QcoswcHEl6Qw,5179.0,1976999,305,0,False,2009-06-11,,2019-03-01
Just Andrew.,UCgm9Xc5AQk02bCUudosF9Kg,108.0,102,1,1,False,2014-05-18,2019-10-05,2019-03-01
justashraf,UCh5F3CvbFwEEbMIJfNIr2Qg,309.0,136116,30,0,False,2010-09-13,,2019-03-01
Just Between Us,UCfVC_0-T1gkati_kcb4gXPg,725583.0,160461018,443,0,False,2014-04-26,,2019-03-01
Just B Real,UCVaNtGb4K4-MuFnUKuiua4Q,873.0,39029,166,1,True,2018-09-27,,2019-03-01
Just Gaming,UCE8T35iza2rq_bif25s1Cag,17.0,1184,40,0,False,2016-03-25,,2019-03-01
Justice Centre for Constitutional Freedoms,UCjdq2eSV2SgBPCnDQi29ckg,1440.0,66199,97,1,True,2010-04-25,,2021-03-12
Justice E.T.,UCrQXW7-85VXCx-8A7PgyzLA,0.0,657040,13,0,True,2016-11-16,,2020-06-12
Justice for Sandy Hook,UC5GXDPBUWMYWBbIgXkVz4Cw,415.0,169433,9,0,True,2014-03-16,,2020-09-26
Justice Germans,UC21RbPzh3pCh_hy8Zhj5uKg,6558.0,948002,50,19,False,2012-12-25,2019-06-05,2019-03-01
JustInformed Talk,UCm5CkXzGXb-A2XX0nuTctMQ,281000.0,60154395,6,0,False,2015-01-15,2020-10-15,2020-10-26
Justin Opinion,UC-O-zdJ01fSuBVctpV1DGmg,84700.0,23906682,628,0,True,2012-09-04,,2021-04-11
Justin Pulliam,UCUP_5pDOkPD196eIPWRSwaw,35900.0,4426213,203,4,True,2010-01-28,,2021-07-02
Justin Smith,UClPTMpAq_eXBZBlBhie4XJA,8.0,4815,7,0,False,2013-07-24,,2020-02-19
Justin Trouble,UCG5Kp09WJc3rJ5QjUY_AEug,18900.0,5829865,821,2,True,2014-03-07,,2020-06-17
Justin Wallis,UCJuZoNoE-DBhAFztGqK_X6Q,11700.0,2749123,49,0,True,2007-10-27,,2021-03-27
Justnice 1488,UCbganzBfdEiA4OJH_QGbytw,36.0,295,12,0,False,2018-06-06,,2019-03-01
Just Some Channel,UCN5FuaSM58S0DsmChLJv0xg,357.0,35662,1,0,True,2020-03-28,,2021-03-05
Just Some Guy,UC337i8LcUSM4UMbLf820I8Q,117000.0,17622024,387,0,False,2017-07-15,,2020-07-08
Just Thinking Out Loud,UC-uP8fChoXf3FTHyttRRkUw,20700.0,1053067,184,0,False,2017-03-14,,2020-05-08
Justus Briggs,UCVgh6ZFTAoa1xQmrm5axk7g,22.0,851,6,0,False,2013-04-14,2020-11-15,2019-03-01
Just White,UCgZJ4kvxrr3gh7wn24BhHOw,99.0,9266,37,20,True,2011-12-11,2020-12-04,2020-10-12
Jutz Baptist,UC79oabOH-bwDREbzEGVCDYA,1028.0,252645,64,7,False,2015-12-09,2019-06-05,2019-03-01
k0pdefal69,UC1NQB11zN_s8CYlMmelIc1Q,21.0,78937,2,0,False,2008-12-17,,2019-03-01
K0Skearlings,UCthEWGmyHIYN2vpFN93S1ug,1.0,2274,1,1,False,2008-02-28,2020-11-15,2019-03-01
Kabrz H,UC2YJvXU-ydmxBpKV8HtuBnA,2.0,1436,2,1,False,2011-12-26,2021-06-05,2019-03-01
Kadmus V.,UCYROTF0Q9Ed9nxAJsPA17Lg,626.0,628868,12,0,True,2014-07-14,,2020-09-13
KafirHeadQuarters,UC8nBAKt4fEtyJG4vP9x2jUA,85.0,1289,6,0,True,2010-05-18,,2020-11-23
Kafirs With Harbitude,UCIL1lz9FDaAHgl5zFr5ojJA,652.0,284681,34,0,False,2011-10-22,,2019-03-01
Kaiserliche Schallplatte,UCfq-pLtSC5KXqFsiK5GSDOg,117.0,12566,57,0,True,2019-12-09,,2021-05-31
Kaiser Wayne,UC7WULWiasik8Alh_21853bQ,550.0,4068,22,0,False,2018-03-19,2020-06-10,2019-03-01
KAJAoi,UC7ZYrpn0iWNJ3udUiWHfzIg,3123.0,7531693,26,2,True,2009-08-22,,2019-03-01
Kajpilled,UCqDfxQtPeE3E66na0mRZE9g,75.0,2442,9,0,True,2018-04-02,,2020-07-11
Kalemat Haq,UCQVYJsNXhe7kDDwOR8eIRQg,29.0,2660,10,0,False,2016-11-02,,2019-03-01
Kali Mano,UCyOTP3_qz2GnAtu0TWuLkrQ,14.0,7943,1,1,False,2017-08-14,2020-11-15,2019-03-01
Kalimatil Ikhlas,UCRV0u9w_ukAEZ76lwzUPkwQ,0.0,2284,24,0,False,2018-08-08,,2019-03-01
Kali Yuga Surfer,UCpejMWy2OLuri40fcxSjxDg,1.0,67,10,10,False,2020-02-23,2020-05-25,2020-02-24
Kalki Avatar,UCGlI0u1vKFudJZa4oplpEIg,1220.0,234816,95,0,False,2007-01-02,,2019-03-01
Kalofish,UCmWtiscb-DxLy2KA_1cSh6w,31.0,162,2,1,False,2012-10-31,2020-11-15,2019-03-01
Kalum Van Riebeeck,UCAD8m-dNm2jlnJwwkLpxarw,54.0,4635,3,0,True,2013-07-06,,2020-04-11
Kalvin Garrah,UC_qQ2_AVAh8pzj7yklimASQ,382000.0,39197900,202,6,True,2011-10-01,,2020-06-20
Kamek 'Danger' Koopa,UCflODE4pnK8FXXfqRu89_JQ,73.0,16280,81,0,True,2014-03-08,,2020-05-07
Kamerad Kosmos,UCqfVwYuNyX17YkobUAlvN-A,22100.0,20549915,62,0,True,2015-05-29,,2020-09-04
KAMIKAZE TV,UCpD6IOXKJX203_LY7ueR1tg,3000.0,1157876,72,0,True,2015-06-10,,2021-02-24
Kamil Adamski,UCfPxawquTj5wY7pw3DBxiJw,10.0,8642,9,0,False,2013-08-20,,2019-03-01
kammy1,UCg_IO8jWDgVfOpIEhCMYIOQ,158.0,67983,35,0,False,2006-03-16,,2019-03-01
Kampf der Nibelungen,UCyOsVD6lKHb0vU1VitzwkrQ,919.0,64830,14,0,False,2015-11-19,,2019-10-14
Kampy187,UCYZYUmaGKY867RkO8YU4qhQ,463.0,930412,201,44,False,2006-05-06,2021-04-18,2019-03-01
Kamran Khan,UC_aEidTp9w3LC-FDeuFew8w,0.0,20,1,0,False,2013-11-24,,2019-03-01
kanal schnellroda,UC-PmBc5R3HVD_Do_yO8ju2Q,7770.0,1293857,209,0,True,2015-03-09,,2019-12-16
Kansallismieliset sankarit,UCAjWYVyaYDFy0dZZoGVXk7A,63.0,17712,33,0,False,2018-11-08,,2019-03-01
Kansans For Life,UCj7Fz1ArbzYgD6oCMrlqOGw,42.0,3379,38,0,True,2009-10-06,,2021-03-24
Kanzler45,UCcSSCdMAGPWtf8prA27f-cg,562.0,738716,1,1,False,2007-06-18,2020-10-04,2019-03-01
Kaos Historical Media,UCPYeB9WzOY3pKVxIuXcRrkQ,939.0,337857,27,0,True,2009-02-10,,2021-06-04
KAOSTVDK,UCpudDpKlIoT2Y-Ghd4lhwnw,882.0,178549,126,0,True,2009-02-21,,2021-03-15
Kaptain DTSW,UCsk3oBcZHe5CXrFuDrlGyLQ,516.0,93937,149,1,False,2015-05-06,,2019-03-01
Kara Marie,UCqsZXs6HOrOxcelb4FbMRqA,1852.0,3023590,12,0,False,2008-08-14,,2019-03-01
karen straughan,UCcmnLu5cGUGeLy744WS-fsg,215000.0,20472882,420,3,True,2011-10-21,,2020-01-04
Karen Strikes Again,UCscY_dysa8BUroTl3TcCtAw,1260.0,177205,41,0,True,2009-03-30,,2020-08-03
Karibala eyes,UCyYWueA0wtyQLigCUzAyYuw,396.0,171300,53,0,True,2015-12-05,,2020-01-29
Karina de Jager,UCgrAql56BoGsphPB2Kc_bZg,284.0,354983,5,0,True,2007-05-27,,2021-03-07
Karl Hoeffkes,UCjk_h-vyTg-1--2PYOIKGfg,8510.0,7125104,1067,3,True,2009-02-08,,2019-11-29
Karl Hungus,UCBstwKbLFjOkXbc6QsAQJwQ,0.0,1405565,145,1,False,2016-02-13,2019-11-06,2019-03-01
Karl Martell,UCebbBNMHD7kgh56MwneOWTA,548.0,73839,6,0,True,2012-10-31,,2019-03-01
Karlos Schneeberger,UCPO4DRM3tki-OwflNY8WMrw,84.0,83665,40,0,True,2013-09-19,,2020-02-13
Karl Sternau,UCruyi0u8TNL2ZFBa2Y_Lyqg,13585.0,2949458,402,1,True,2007-02-03,,2019-03-01
Karlyn Borysenko,UCGTrP78wxs0OmJVxsDInVFw,105000.0,10037945,770,1,True,2018-03-18,,2021-02-20
Karsten S,UC7fk6mY2hKhEMzeR1al5umA,97.0,37136,7,0,False,2013-12-22,,2019-03-01
Kashgar Khanate,UCuiL64hs4DgRdTbWzdNwAGQ,37632.0,15801312,344,1,True,2015-10-30,,2019-03-01
Kashif Ahmad Khan,UC3hJxjQk2_CdEMecRqRPVfA,76.0,123600,9,0,False,2013-10-02,,2019-03-01
KASHMIR. .a BATTLEFIELD,UComPI1pU5YzYKTnjNgwUu0g,183.0,19393,27,0,False,2017-04-13,,2019-03-01
Kasim Imtiaz,UCv2-tkzZ3rAlqF_CsCkFuTw,21.0,8048,2,0,False,2017-04-21,,2019-03-01
Kasparoza,UC18QZHQ7ELF0OB5SsG8B-8A,263.0,132007,60,1,False,2007-03-18,,2019-03-01
kasper10623,UCEfeofyu9bMP8_ZM1baKGHw,373.0,1860903,62,1,True,2007-02-13,,2019-03-01
Kata List Productions,UCX5Mpwz2huhfPMYAcBkC37g,1300.0,135397,262,0,False,2020-02-23,2021-01-25,2021-01-18
katapult vedomia,UC4NZLIEjxefFZDgywmVwpiA,39.0,26361,11,0,False,2015-05-21,,2019-03-01
Katehon Think Tank,UCabHgVVhRDgWZn1clE8Epxw,5880.0,1057460,359,0,False,2015-07-20,2020-08-02,2020-01-24
Kate Shemirani Natural Nurse in a Toxic World,UCJjkzwjhxGo88d3Vj8QWu1A,9640.0,192152,45,20,True,2020-05-13,2020-09-21,2020-09-05
KathyHHPhotos,UCyrUCXmXf9_cInobGfl5wAA,7.0,29167,3,2,False,2010-01-15,2019-06-05,2019-03-01
KATIE HOPKINS BEST MOMENTS,UC2Z7NWwexSdomrbmKzM-m8w,195.0,17503,316,0,True,2020-05-22,,2020-09-22
Katie Hopkins OFFICIAL,UChEsvbVnMaig93kBhhNSSmQ,18604.0,477159,307,7,True,2017-01-09,,2019-03-01
Katie Kieffer,UCyiOa2ltz5NsSZ43C14n29Q,166.0,15880,3,0,True,2009-11-18,,2020-05-11
Katy Khaos,UCzzkMOf2bEImOmu8pcXIFHA,8257.0,837670,83,27,True,2014-03-16,2021-01-11,2019-03-01
Kawaii Kamikaze,UCwS8uvgpt1qSR25eRdWkiPg,2110.0,186477,54,0,True,2014-01-01,,2021-01-26
kaya41,UCll1vev3Nhedq63Yd7bHu3g,1248.0,11864067,277,0,True,2006-10-28,,2019-03-01
kayden trotter,UC5j0Y1CP1Tv3pib-U0ejoNQ,6.0,7341,9,0,True,2013-06-01,,2020-11-23
KazakhPaliFriendship,UCkU6tZEXOLiGqFg-LzVgiXg,1222.0,1019609,11,1,True,2010-11-20,,2021-07-27
KazakhPower,UCN_Knj4VnsozEV0K-uyaBXQ,949.0,768521,27,0,False,2010-07-24,,2019-03-01
kazunari yamada,UCYIUA72-Lg2hNTQ8_xpXh0w,138.0,62544,9,1,False,2013-04-09,2019-07-27,2019-03-01
Kazzura English Subtitles,UClZbbyx-NZLmhVCqRAoyASw,1340.0,287388,12,0,True,2014-11-10,,2021-05-12
KBiLLSZ41908,UC-WDinNRhU8IhmbWVC3sVhg,19.0,0,1,1,False,2009-03-06,2020-10-05,2019-03-01
KBVTV,UCpPic6AFnUB2wL1DBqfGWuQ,155065.0,14638139,31,1,True,2016-02-22,,2019-03-01
K. Christensen,UCetdvmuPLRf0gyzsoWhlcTw,5993.0,9087428,15,3,True,2007-07-19,,2019-03-01
KD,UCUJY8dvkSjG77AzQiOgSq5Q,4600.0,4767356,184,0,False,2011-12-24,2019-12-13,2019-12-05
K.D. Noodle,UCgZBk-D7HBfF5lreAI4qfTQ,4.0,164,4,0,True,2018-05-24,,2020-09-27
Keanan Nguyen,UCSWQUCUdZ_xz3vBegrCIlAw,12.0,2454,17,0,True,2015-05-04,,2020-06-18
KeepTheTruthAlive03,UCk20ho_ZS_E9vNkTWasgImA,130.0,23093,33,11,False,2010-03-01,2019-06-05,2019-03-01
Keinen Tag der deutschen Zukunft 2018,UC7FY5qOBIDS-vVtawdkCt2A,22.0,5680,2,0,False,2018-05-13,,2019-03-01
Keith Woods,UCGe8kzr_18FIOzjkmzGzzuA,8579.0,206530,263,62,True,2014-11-15,,2021-06-04
KEK VÍDEOS DAILY,UCfJzcA3Lv326m4WQz7VOKXg,152.0,20772,154,3,False,2013-11-29,2021-06-05,2019-03-01
Kelamaty,UCL3_CPRF5TR-eho34ldKQow,16200.0,1613645,202,0,True,2014-03-29,,2020-10-12
